pdb_id,cluster_v2_id,tool,same_tool_unit_id,raw_row_id,raw_pocket_id,formal_tool_representative,representative_pocket_id,formal_vote_count
7JRA,7JRA_V2C002,CavityPlus,7JRA_CavityPlus_U006,1590,Cavity_6,true,Cavity_6,1
7JRA,7JRA_V2C002,SiteMap,7JRA_SiteMap_U009,1723,SM09_compact_site_10,true,SM09_compact_site_10,1
7JRA,7JRA_V2C003,CASTpFold,7JRA_CASTpFold_U004,1268,4,true,4,1
7JRA,7JRA_V2C003,CavityPlus,7JRA_CavityPlus_U012,1596,Cavity_12,true,Cavity_12,1
7JRA,7JRA_V2C003,SiteMap,7JRA_SiteMap_U007,1721,SM07_compact_site_6,true,SM07_compact_site_6,1
7JRA,7JRA_V2C004,CASTpFold,7JRA_CASTpFold_U002,1266,2,true,2,1
7JRA,7JRA_V2C004,CavityPlus,7JRA_CavityPlus_U004,1588,Cavity_4,true,Cavity_4,1
7JRA,7JRA_V2C004,SiteMap,7JRA_SiteMap_U006,1720,SM06_site_5,true,SM06_site_5,1
7JRA,7JRA_V2C005,CASTpFold,7JRA_CASTpFold_U006,1270,6,true,6,1
7JRA,7JRA_V2C005,CASTpFold,7JRA_CASTpFold_U023,1287,23,false,6,0
7JRA,7JRA_V2C005,CASTpFold,7JRA_CASTpFold_U006,1300,36,false,6,0
7JRA,7JRA_V2C005,CavityPlus,7JRA_CavityPlus_U008,1592,Cavity_8,true,Cavity_8,1
7JRA,7JRA_V2C005,SiteMap,7JRA_SiteMap_U008,1722,SM08_compact_site_9,true,SM08_compact_site_9,1
7JRA,7JRA_V2C006,CASTpFold,7JRA_CASTpFold_U001,1265,1,true,1,1
7JRA,7JRA_V2C006,CavityPlus,7JRA_CavityPlus_U001,1585,Cavity_1,true,Cavity_1,1
7JRA,7JRA_V2C006,SiteMap,7JRA_SiteMap_U003,1717,SM03_compact_site_1,true,SM03_compact_site_1,1
7JRA,7JRA_V2C007,CavityPlus,7JRA_CavityPlus_U002,1586,Cavity_2,true,Cavity_2,1
7JRA,7JRA_V2C007,SiteMap,7JRA_SiteMap_U002,1716,SM02_compact_site_5,true,SM02_compact_site_5,1
7JRA,7JRA_V2C008,CASTpFold,7JRA_CASTpFold_U007,1271,7,true,7,1
7JRA,7JRA_V2C008,CASTpFold,7JRA_CASTpFold_U011,1275,11,false,7,0
7JRA,7JRA_V2C008,CASTpFold,7JRA_CASTpFold_U012,1276,12,false,7,0
7JRA,7JRA_V2C008,CavityPlus,7JRA_CavityPlus_U005,1589,Cavity_5,true,Cavity_5,1
7JRA,7JRA_V2C009,CASTpFold,7JRA_CASTpFold_U009,1273,9,true,9,1
7JRA,7JRA_V2C009,SiteMap,7JRA_SiteMap_U005,1719,SM05_site_3,true,SM05_site_3,1
7JRA,7JRA_V2C010,CASTpFold,7JRA_CASTpFold_U013,1277,13,true,13,1
7JRA,7JRA_V2C010,CASTpFold,7JRA_CASTpFold_U013,1290,26,false,13,0
7JRA,7JRA_V2C010,CavityPlus,7JRA_CavityPlus_U009,1593,Cavity_9,true,Cavity_9,1
7JRA,7JRA_V2C011,CASTpFold,7JRA_CASTpFold_U010,1274,10,true,10,1
7JRA,7JRA_V2C012,CASTpFold,7JRA_CASTpFold_U022,1286,22,true,22,1
7JRA,7JRA_V2C013,CASTpFold,7JRA_CASTpFold_U008,1272,8,true,8,1
7JRA,7JRA_V2C014,CASTpFold,7JRA_CASTpFold_U029,1294,30,true,30,1
7JRA,7JRA_V2C015,CavityPlus,7JRA_CavityPlus_U013,1597,Cavity_13,true,Cavity_13,1
7JRA,7JRA_V2C016,CASTpFold,7JRA_CASTpFold_U034,1301,37,true,37,1
7JRA,7JRA_V2C017,CASTpFold,7JRA_CASTpFold_U030,1295,31,true,31,1
7JRA,7JRA_V2C018,CASTpFold,7JRA_CASTpFold_U016,1280,16,true,16,1
7JRA,7JRA_V2C019,CASTpFold,7JRA_CASTpFold_U017,1281,17,true,17,1
7JRA,7JRA_V2C020,CASTpFold,7JRA_CASTpFold_U027,1292,28,true,28,1
7JRA,7JRA_V2C021,CASTpFold,7JRA_CASTpFold_U020,1284,20,true,20,1
7JRA,7JRA_V2C022,CASTpFold,7JRA_CASTpFold_U031,1296,32,true,32,1
7JRA,7JRA_V2C023,SiteMap,7JRA_SiteMap_U001,1715,SM01_compact_site_4,true,SM01_compact_site_4,1
7JRA,7JRA_V2C024,CavityPlus,7JRA_CavityPlus_U010,1594,Cavity_10,true,Cavity_10,1
7JRA,7JRA_V2C025,CASTpFold,7JRA_CASTpFold_U026,1291,27,true,27,1
7JRA,7JRA_V2C026,CASTpFold,7JRA_CASTpFold_U021,1285,21,true,21,1
7JRA,7JRA_V2C027,CASTpFold,7JRA_CASTpFold_U018,1282,18,true,18,1
7JRA,7JRA_V2C028,CASTpFold,7JRA_CASTpFold_U014,1278,14,true,14,1
7JRA,7JRA_V2C029,CASTpFold,7JRA_CASTpFold_U024,1288,24,true,24,1
7JRA,7JRA_V2C030,CASTpFold,7JRA_CASTpFold_U037,1305,41,true,41,1
7JRA,7JRA_V2C030,CASTpFold,7JRA_CASTpFold_U037,1307,43,false,41,0
7JRA,7JRA_V2C031,CASTpFold,7JRA_CASTpFold_U032,1297,33,true,33,1
7JRA,7JRA_V2C032,CASTpFold,7JRA_CASTpFold_U035,1302,38,true,38,1
7JRA,7JRA_V2C032,CASTpFold,7JRA_CASTpFold_U035,1304,40,false,38,0
7JRA,7JRA_V2C033,CASTpFold,7JRA_CASTpFold_U015,1279,15,true,15,1
7JRA,7JRA_V2C034,CASTpFold,7JRA_CASTpFold_U025,1289,25,true,25,1
7JRA,7JRA_V2C035,CavityPlus,7JRA_CavityPlus_U003,1587,Cavity_3,true,Cavity_3,1
7JRA,7JRA_V2C036,CASTpFold,7JRA_CASTpFold_U019,1283,19,true,19,1
7JRA,7JRA_V2C036,CASTpFold,7JRA_CASTpFold_U019,1299,35,false,19,0
7JRA,7JRA_V2C037,CASTpFold,7JRA_CASTpFold_U033,1298,34,true,34,1
7JRA,7JRA_V2C038,CASTpFold,7JRA_CASTpFold_U038,1306,42,true,42,1
7JRA,7JRA_V2C039,CavityPlus,7JRA_CavityPlus_U011,1595,Cavity_11,true,Cavity_11,1
7JRA,7JRA_V2C040,CASTpFold,7JRA_CASTpFold_U036,1303,39,true,39,1
7JRA,7JRA_V2C041,CASTpFold,7JRA_CASTpFold_U028,1293,29,true,29,1
7JRA,7JRA_V2C042,SiteMap,7JRA_SiteMap_U004,1718,SM04_site_4,true,SM04_site_4,1
7O2I,7O2I_V2C001,CASTpFold,7O2I_CASTpFold_U001,1308,1,true,1,1
7O2I,7O2I_V2C001,CASTpFold,7O2I_CASTpFold_U001,1355,48,false,1,0
7O2I,7O2I_V2C001,CavityPlus,7O2I_CavityPlus_U002,1599,Cavity_2,true,Cavity_2,1
7O2I,7O2I_V2C001,CavityPlus,7O2I_CavityPlus_U002,1600,Cavity_3,false,Cavity_2,0
7O2I,7O2I_V2C001,SiteMap,7O2I_SiteMap_U001,1725,SM01_site_2,true,SM01_site_2,1
7O2I,7O2I_V2C002,CASTpFold,7O2I_CASTpFold_U009,1316,9,true,9,1
7O2I,7O2I_V2C002,CASTpFold,7O2I_CASTpFold_U027,1334,27,false,9,0
7O2I,7O2I_V2C002,CavityPlus,7O2I_CavityPlus_U010,1608,Cavity_11,true,Cavity_11,1
7O2I,7O2I_V2C002,SiteMap,7O2I_SiteMap_U003,1727,SM03_site_3,true,SM03_site_3,1
7O2I,7O2I_V2C003,CASTpFold,7O2I_CASTpFold_U003,1310,3,true,3,1
7O2I,7O2I_V2C003,CASTpFold,7O2I_CASTpFold_U043,1350,43,false,3,0
7O2I,7O2I_V2C003,CavityPlus,7O2I_CavityPlus_U003,1601,Cavity_4,true,Cavity_4,1
7O2I,7O2I_V2C003,SiteMap,7O2I_SiteMap_U002,1726,SM02_site_1,true,SM02_site_1,1
7O2I,7O2I_V2C004,CASTpFold,7O2I_CASTpFold_U004,1311,4,true,4,1
7O2I,7O2I_V2C004,CavityPlus,7O2I_CavityPlus_U008,1606,Cavity_9,true,Cavity_9,1
7O2I,7O2I_V2C004,SiteMap,7O2I_SiteMap_U005,1729,SM05_site_4,true,SM05_site_4,1
7O2I,7O2I_V2C005,CASTpFold,7O2I_CASTpFold_U002,1309,2,true,2,1
7O2I,7O2I_V2C005,CavityPlus,7O2I_CavityPlus_U001,1598,Cavity_1,true,Cavity_1,1
7O2I,7O2I_V2C006,CASTpFold,7O2I_CASTpFold_U021,1328,21,true,21,1
7O2I,7O2I_V2C006,CASTpFold,7O2I_CASTpFold_U049,1359,52,false,21,0
7O2I,7O2I_V2C006,CASTpFold,7O2I_CASTpFold_U051,1361,54,false,21,0
7O2I,7O2I_V2C006,CavityPlus,7O2I_CavityPlus_U018,1616,Cavity_19,true,Cavity_19,1
7O2I,7O2I_V2C007,CASTpFold,7O2I_CASTpFold_U024,1331,24,true,24,1
7O2I,7O2I_V2C007,CASTpFold,7O2I_CASTpFold_U026,1333,26,false,24,0
7O2I,7O2I_V2C007,CavityPlus,7O2I_CavityPlus_U012,1610,Cavity_13,true,Cavity_13,1
7O2I,7O2I_V2C008,CASTpFold,7O2I_CASTpFold_U010,1317,10,true,10,1
7O2I,7O2I_V2C008,CavityPlus,7O2I_CavityPlus_U007,1605,Cavity_8,true,Cavity_8,1
7O2I,7O2I_V2C008,CavityPlus,7O2I_CavityPlus_U014,1612,Cavity_15,false,Cavity_8,0
7O2I,7O2I_V2C009,CASTpFold,7O2I_CASTpFold_U014,1321,14,true,14,1
7O2I,7O2I_V2C009,CavityPlus,7O2I_CavityPlus_U004,1602,Cavity_5,true,Cavity_5,1
7O2I,7O2I_V2C010,CASTpFold,7O2I_CASTpFold_U032,1339,32,true,32,1
7O2I,7O2I_V2C010,CavityPlus,7O2I_CavityPlus_U013,1611,Cavity_14,true,Cavity_14,1
7O2I,7O2I_V2C011,CASTpFold,7O2I_CASTpFold_U005,1312,5,true,5,1
7O2I,7O2I_V2C011,CavityPlus,7O2I_CavityPlus_U009,1607,Cavity_10,true,Cavity_10,1
7O2I,7O2I_V2C012,CASTpFold,7O2I_CASTpFold_U006,1313,6,true,6,1
7O2I,7O2I_V2C012,SiteMap,7O2I_SiteMap_U004,1728,SM04_site_5,true,SM04_site_5,1
7O2I,7O2I_V2C013,CASTpFold,7O2I_CASTpFold_U008,1315,8,true,8,1
7O2I,7O2I_V2C013,CavityPlus,7O2I_CavityPlus_U016,1614,Cavity_17,true,Cavity_17,1
7O2I,7O2I_V2C014,CASTpFold,7O2I_CASTpFold_U011,1318,11,true,11,1
7O2I,7O2I_V2C014,CASTpFold,7O2I_CASTpFold_U016,1323,16,false,11,0
7O2I,7O2I_V2C014,CavityPlus,7O2I_CavityPlus_U006,1604,Cavity_7,true,Cavity_7,1
7O2I,7O2I_V2C015,CASTpFold,7O2I_CASTpFold_U019,1326,19,true,19,1
7O2I,7O2I_V2C015,CavityPlus,7O2I_CavityPlus_U015,1613,Cavity_16,true,Cavity_16,1
7O2I,7O2I_V2C016,CASTpFold,7O2I_CASTpFold_U007,1314,7,true,7,1
7O2I,7O2I_V2C016,CavityPlus,7O2I_CavityPlus_U011,1609,Cavity_12,true,Cavity_12,1
7O2I,7O2I_V2C017,CASTpFold,7O2I_CASTpFold_U036,1343,36,true,36,1
7O2I,7O2I_V2C018,CavityPlus,7O2I_CavityPlus_U017,1615,Cavity_18,true,Cavity_18,1
7O2I,7O2I_V2C019,CASTpFold,7O2I_CASTpFold_U017,1324,17,true,17,1
7O2I,7O2I_V2C020,CASTpFold,7O2I_CASTpFold_U015,1322,15,true,15,1
7O2I,7O2I_V2C021,CASTpFold,7O2I_CASTpFold_U046,1356,49,true,49,1
7O2I,7O2I_V2C022,CASTpFold,7O2I_CASTpFold_U037,1344,37,true,37,1
7O2I,7O2I_V2C023,CASTpFold,7O2I_CASTpFold_U029,1336,29,true,29,1
7O2I,7O2I_V2C024,CASTpFold,7O2I_CASTpFold_U052,1362,55,true,55,1
7O2I,7O2I_V2C025,CASTpFold,7O2I_CASTpFold_U025,1332,25,true,25,1
7O2I,7O2I_V2C026,CASTpFold,7O2I_CASTpFold_U033,1340,33,true,33,1
7O2I,7O2I_V2C027,CASTpFold,7O2I_CASTpFold_U035,1342,35,true,35,1
7O2I,7O2I_V2C028,CASTpFold,7O2I_CASTpFold_U030,1337,30,true,30,1
7O2I,7O2I_V2C029,CASTpFold,7O2I_CASTpFold_U031,1338,31,true,31,1
7O2I,7O2I_V2C029,CASTpFold,7O2I_CASTpFold_U031,1354,47,false,31,0
7O2I,7O2I_V2C030,CASTpFold,7O2I_CASTpFold_U028,1335,28,true,28,1
7O2I,7O2I_V2C031,CASTpFold,7O2I_CASTpFold_U034,1341,34,true,34,1
7O2I,7O2I_V2C032,CASTpFold,7O2I_CASTpFold_U041,1348,41,true,41,1
7O2I,7O2I_V2C032,CASTpFold,7O2I_CASTpFold_U041,1363,56,false,41,0
7O2I,7O2I_V2C033,CASTpFold,7O2I_CASTpFold_U047,1357,50,true,50,1
7O2I,7O2I_V2C034,CASTpFold,7O2I_CASTpFold_U050,1360,53,true,53,1
7O2I,7O2I_V2C035,CASTpFold,7O2I_CASTpFold_U023,1330,23,true,23,1
7O2I,7O2I_V2C036,CASTpFold,7O2I_CASTpFold_U013,1320,13,true,13,1
7O2I,7O2I_V2C037,CASTpFold,7O2I_CASTpFold_U018,1325,18,true,18,1
7O2I,7O2I_V2C038,CASTpFold,7O2I_CASTpFold_U042,1349,42,true,42,1
7O2I,7O2I_V2C039,CASTpFold,7O2I_CASTpFold_U039,1346,39,true,39,1
7O2I,7O2I_V2C040,CASTpFold,7O2I_CASTpFold_U040,1347,40,true,40,1
7O2I,7O2I_V2C041,CASTpFold,7O2I_CASTpFold_U048,1358,51,true,51,1
7O2I,7O2I_V2C042,CASTpFold,7O2I_CASTpFold_U022,1329,22,true,22,1
7O2I,7O2I_V2C042,CASTpFold,7O2I_CASTpFold_U022,1351,44,false,22,0
7O2I,7O2I_V2C043,CASTpFold,7O2I_CASTpFold_U020,1327,20,true,20,1
7O2I,7O2I_V2C044,CASTpFold,7O2I_CASTpFold_U038,1345,38,true,38,1
7O2I,7O2I_V2C045,CASTpFold,7O2I_CASTpFold_U045,1353,46,true,46,1
7O2I,7O2I_V2C046,CASTpFold,7O2I_CASTpFold_U044,1352,45,true,45,1
7O2I,7O2I_V2C047,CASTpFold,7O2I_CASTpFold_U012,1319,12,true,12,1
7O2I,7O2I_V2C048,CavityPlus,7O2I_CavityPlus_U005,1603,Cavity_6,true,Cavity_6,1
8EA7,8EA7_V2C001,CASTpFold,8EA7_CASTpFold_U002,1365,2,true,2,1
8EA7,8EA7_V2C001,CavityPlus,8EA7_CavityPlus_U005,1621,Cavity_5,true,Cavity_5,1
8EA7,8EA7_V2C001,SiteMap,8EA7_SiteMap_U003,1732,SM03_site_3,true,SM03_site_3,1
8EA7,8EA7_V2C002,CASTpFold,8EA7_CASTpFold_U005,1368,5,true,5,1
8EA7,8EA7_V2C002,CavityPlus,8EA7_CavityPlus_U009,1625,Cavity_9,true,Cavity_9,1
8EA7,8EA7_V2C002,SiteMap,8EA7_SiteMap_U004,1733,SM04_site_4,true,SM04_site_4,1
8EA7,8EA7_V2C003,CASTpFold,8EA7_CASTpFold_U001,1364,1,true,1,1
8EA7,8EA7_V2C003,CavityPlus,8EA7_CavityPlus_U001,1617,Cavity_1,true,Cavity_1,1
8EA7,8EA7_V2C003,SiteMap,8EA7_SiteMap_U001,1730,SM01_site_1,true,SM01_site_1,1
8EA7,8EA7_V2C004,CASTpFold,8EA7_CASTpFold_U006,1369,6,true,6,1
8EA7,8EA7_V2C004,CavityPlus,8EA7_CavityPlus_U003,1619,Cavity_3,true,Cavity_3,1
8EA7,8EA7_V2C004,SiteMap,8EA7_SiteMap_U005,1734,SM05_site_5,true,SM05_site_5,1
8EA7,8EA7_V2C005,CASTpFold,8EA7_CASTpFold_U007,1370,7,true,7,1
8EA7,8EA7_V2C005,CavityPlus,8EA7_CavityPlus_U006,1622,Cavity_6,true,Cavity_6,1
8EA7,8EA7_V2C006,CASTpFold,8EA7_CASTpFold_U011,1374,11,true,11,1
8EA7,8EA7_V2C006,CavityPlus,8EA7_CavityPlus_U008,1624,Cavity_8,true,Cavity_8,1
8EA7,8EA7_V2C007,CavityPlus,8EA7_CavityPlus_U002,1618,Cavity_2,true,Cavity_2,1
8EA7,8EA7_V2C007,SiteMap,8EA7_SiteMap_U002,1731,SM02_site_2,true,SM02_site_2,1
8EA7,8EA7_V2C008,CASTpFold,8EA7_CASTpFold_U017,1380,17,true,17,1
8EA7,8EA7_V2C008,CavityPlus,8EA7_CavityPlus_U004,1620,Cavity_4,true,Cavity_4,1
8EA7,8EA7_V2C009,CASTpFold,8EA7_CASTpFold_U013,1376,13,true,13,1
8EA7,8EA7_V2C010,CASTpFold,8EA7_CASTpFold_U008,1371,8,true,8,1
8EA7,8EA7_V2C011,CASTpFold,8EA7_CASTpFold_U015,1378,15,true,15,1
8EA7,8EA7_V2C012,CASTpFold,8EA7_CASTpFold_U003,1366,3,true,3,1
8EA7,8EA7_V2C013,CASTpFold,8EA7_CASTpFold_U010,1373,10,true,10,1
8EA7,8EA7_V2C014,CASTpFold,8EA7_CASTpFold_U004,1367,4,true,4,1
8EA7,8EA7_V2C015,CASTpFold,8EA7_CASTpFold_U012,1375,12,true,12,1
8EA7,8EA7_V2C016,CASTpFold,8EA7_CASTpFold_U009,1372,9,true,9,1
8EA7,8EA7_V2C017,CASTpFold,8EA7_CASTpFold_U014,1377,14,true,14,1
8EA7,8EA7_V2C018,CASTpFold,8EA7_CASTpFold_U019,1382,19,true,19,1
8EA7,8EA7_V2C019,CASTpFold,8EA7_CASTpFold_U018,1381,18,true,18,1
8EA7,8EA7_V2C020,CASTpFold,8EA7_CASTpFold_U016,1379,16,true,16,1
8EA7,8EA7_V2C021,CavityPlus,8EA7_CavityPlus_U007,1623,Cavity_7,true,Cavity_7,1
8P1O,8P1O_V2C001,CASTpFold,8P1O_CASTpFold_U002,1384,2,true,2,1
8P1O,8P1O_V2C001,CASTpFold,8P1O_CASTpFold_U002,1399,17,false,2,0
8P1O,8P1O_V2C001,CavityPlus,8P1O_CavityPlus_U003,1628,Cavity_3,true,Cavity_3,1
8P1O,8P1O_V2C001,SiteMap,8P1O_SiteMap_U001,1735,SM01_site_1,true,SM01_site_1,1
8P1O,8P1O_V2C002,CASTpFold,8P1O_CASTpFold_U004,1386,4,false,12,0
8P1O,8P1O_V2C002,CASTpFold,8P1O_CASTpFold_U009,1391,9,false,12,0
8P1O,8P1O_V2C002,CASTpFold,8P1O_CASTpFold_U012,1394,12,true,12,1
8P1O,8P1O_V2C002,CASTpFold,8P1O_CASTpFold_U004,1397,15,false,12,0
8P1O,8P1O_V2C002,CavityPlus,8P1O_CavityPlus_U005,1630,Cavity_5,true,Cavity_5,1
8P1O,8P1O_V2C003,CASTpFold,8P1O_CASTpFold_U001,1383,1,true,1,1
8P1O,8P1O_V2C003,CASTpFold,8P1O_CASTpFold_U001,1400,18,false,1,0
8P1O,8P1O_V2C003,CavityPlus,8P1O_CavityPlus_U001,1626,Cavity_1,true,Cavity_1,1
8P1O,8P1O_V2C004,CASTpFold,8P1O_CASTpFold_U003,1385,3,true,3,1
8P1O,8P1O_V2C004,SiteMap,8P1O_SiteMap_U002,1736,SM02_site_2,true,SM02_site_2,1
8P1O,8P1O_V2C005,CASTpFold,8P1O_CASTpFold_U008,1390,8,true,8,1
8P1O,8P1O_V2C005,CASTpFold,8P1O_CASTpFold_U010,1392,10,false,8,0
8P1O,8P1O_V2C005,CASTpFold,8P1O_CASTpFold_U014,1396,14,false,8,0
8P1O,8P1O_V2C005,CASTpFold,8P1O_CASTpFold_U021,1406,24,false,8,0
8P1O,8P1O_V2C005,CavityPlus,8P1O_CavityPlus_U004,1629,Cavity_4,true,Cavity_4,1
8P1O,8P1O_V2C006,CavityPlus,8P1O_CavityPlus_U002,1627,Cavity_2,true,Cavity_2,1
8P1O,8P1O_V2C007,CASTpFold,8P1O_CASTpFold_U013,1395,13,true,13,1
8P1O,8P1O_V2C008,CASTpFold,8P1O_CASTpFold_U017,1402,20,true,20,1
8P1O,8P1O_V2C009,CASTpFold,8P1O_CASTpFold_U011,1393,11,true,11,1
8P1O,8P1O_V2C010,CASTpFold,8P1O_CASTpFold_U006,1388,6,true,6,1
8P1O,8P1O_V2C011,CASTpFold,8P1O_CASTpFold_U019,1404,22,true,22,1
8P1O,8P1O_V2C012,CASTpFold,8P1O_CASTpFold_U020,1405,23,true,23,1
8P1O,8P1O_V2C013,CASTpFold,8P1O_CASTpFold_U005,1387,5,true,5,1
8P1O,8P1O_V2C014,CASTpFold,8P1O_CASTpFold_U015,1398,16,true,16,1
8P1O,8P1O_V2C015,CASTpFold,8P1O_CASTpFold_U018,1403,21,true,21,1
8P1O,8P1O_V2C016,CASTpFold,8P1O_CASTpFold_U007,1389,7,true,7,1
8P1O,8P1O_V2C017,CASTpFold,8P1O_CASTpFold_U016,1401,19,true,19,1
8SE5,8SE5_V2C001,CASTpFold,8SE5_CASTpFold_U007,1413,7,true,7,1
8SE5,8SE5_V2C001,CASTpFold,8SE5_CASTpFold_U022,1428,22,false,7,0
8SE5,8SE5_V2C001,CavityPlus,8SE5_CavityPlus_U003,1633,Cavity_3,true,Cavity_3,1
8SE5,8SE5_V2C001,SiteMap,8SE5_SiteMap_U005,1741,SM05_site_5,true,SM05_site_5,1
8SE5,8SE5_V2C002,CASTpFold,8SE5_CASTpFold_U005,1411,5,true,5,1
8SE5,8SE5_V2C002,CavityPlus,8SE5_CavityPlus_U004,1634,Cavity_4,true,Cavity_4,1
8SE5,8SE5_V2C002,SiteMap,8SE5_SiteMap_U003,1739,SM03_site_4,true,SM03_site_4,1
8SE5,8SE5_V2C003,CASTpFold,8SE5_CASTpFold_U001,1407,1,true,1,1
8SE5,8SE5_V2C003,CavityPlus,8SE5_CavityPlus_U001,1631,Cavity_1,true,Cavity_1,1
8SE5,8SE5_V2C003,CavityPlus,8SE5_CavityPlus_U002,1632,Cavity_2,false,Cavity_1,0
8SE5,8SE5_V2C003,SiteMap,8SE5_SiteMap_U001,1737,SM01_site_1,true,SM01_site_1,1
8SE5,8SE5_V2C004,CASTpFold,8SE5_CASTpFold_U006,1412,6,true,6,1
8SE5,8SE5_V2C004,CavityPlus,8SE5_CavityPlus_U005,1635,Cavity_5,true,Cavity_5,1
8SE5,8SE5_V2C004,SiteMap,8SE5_SiteMap_U002,1738,SM02_site_3,true,SM02_site_3,1
8SE5,8SE5_V2C005,CASTpFold,8SE5_CASTpFold_U003,1409,3,false,8,0
8SE5,8SE5_V2C005,CASTpFold,8SE5_CASTpFold_U008,1414,8,true,8,1
8SE5,8SE5_V2C005,CavityPlus,8SE5_CavityPlus_U007,1637,Cavity_7,true,Cavity_7,1
8SE5,8SE5_V2C006,CASTpFold,8SE5_CASTpFold_U013,1419,13,true,13,1
8SE5,8SE5_V2C006,CavityPlus,8SE5_CavityPlus_U008,1638,Cavity_8,true,Cavity_8,1
8SE5,8SE5_V2C007,CASTpFold,8SE5_CASTpFold_U002,1408,2,true,2,1
8SE5,8SE5_V2C007,SiteMap,8SE5_SiteMap_U004,1740,SM04_site_2,true,SM04_site_2,1
8SE5,8SE5_V2C008,CASTpFold,8SE5_CASTpFold_U020,1426,20,true,20,1
8SE5,8SE5_V2C009,CASTpFold,8SE5_CASTpFold_U010,1416,10,true,10,1
8SE5,8SE5_V2C010,CASTpFold,8SE5_CASTpFold_U012,1418,12,true,12,1
8SE5,8SE5_V2C011,CASTpFold,8SE5_CASTpFold_U023,1429,23,true,23,1
8SE5,8SE5_V2C012,CASTpFold,8SE5_CASTpFold_U009,1415,9,true,9,1
8SE5,8SE5_V2C013,CASTpFold,8SE5_CASTpFold_U011,1417,11,true,11,1
8SE5,8SE5_V2C014,CASTpFold,8SE5_CASTpFold_U019,1425,19,true,19,1
8SE5,8SE5_V2C015,CASTpFold,8SE5_CASTpFold_U016,1422,16,true,16,1
8SE5,8SE5_V2C016,CASTpFold,8SE5_CASTpFold_U017,1423,17,true,17,1
8SE5,8SE5_V2C017,CASTpFold,8SE5_CASTpFold_U025,1431,25,true,25,1
8SE5,8SE5_V2C018,CASTpFold,8SE5_CASTpFold_U015,1421,15,true,15,1
8SE5,8SE5_V2C019,CASTpFold,8SE5_CASTpFold_U024,1430,24,true,24,1
8SE5,8SE5_V2C020,CASTpFold,8SE5_CASTpFold_U014,1420,14,true,14,1
8SE5,8SE5_V2C021,CASTpFold,8SE5_CASTpFold_U004,1410,4,true,4,1
8SE5,8SE5_V2C022,CASTpFold,8SE5_CASTpFold_U021,1427,21,true,21,1
8SE5,8SE5_V2C023,CASTpFold,8SE5_CASTpFold_U018,1424,18,true,18,1
8SE5,8SE5_V2C024,CavityPlus,8SE5_CavityPlus_U006,1636,Cavity_6,true,Cavity_6,1
